MeetID,MeetPath,Federation,Date,MeetCountry,MeetState,MeetTown,MeetName
5671,spf-archive/0350,SPF,11/8/14,USA,CA,Sacramento,Backyard Meet of the Century III
5672,spf-archive/0351,SPF,11/9/14,USA,CA,Sacramento,Women's Pro/Am
5673,spf-archive/0352,SPF,2/8/14,USA,MT,,Montana State Powerlifting and Bench Press Championship
5674,spf-archive/0353,SPF,4/12/14,USA,,,Women's Power Weekend
5675,spf-archive/0354,SPF,12/6/14,USA,OH,Cincinnati,North of the Border
5676,spf-archive/0355,SPF,4/26/14,USA,,,Tri-State 3
5677,spf-archive/0356,SPF,3/15/14,USA,IL,,Midwest Raw Pro/Am
5678,spf-archive/0357,SPF,3/23/14,USA,MA,Boston,Real March Madness at Boston Barbell
5679,spf-archive/0358,SPF,3/1/14,USA,IA,Windsor Heights,Nutri-Sport Fullpower Meet
5680,spf-archive/0359,SPF,5/10/14,USA,MO,Kansas City,Kansas City Powerlifting and Bench Press Championship
5681,spf-archive/0360,SPF,4/5/14,USA,GA,Warner Robbins,Mid-Georgia Mayhem
5682,spf-archive/0361,SPF,6/28/14,USA,NY,Long Island,Gaglione Strength Strong Island Summer Showdown
5683,spf-archive/0362,SPF,8/16/14,USA,NC,Newport,Summer Challenge
5684,spf-archive/0363,SPF,7/19/14,USA,,,SPF Nationals
5685,spf-archive/0364,SPF,9/6/14,USA,TN,Bristol,Iron Mayhem Classic
5686,spf-archive/0365,SPF,5/10/14,USA,TX,,Texas State
5687,spf-archive/0366,SPF,8/2/14,USA,MS,Moss Point,LADX2 Full Power And Bench
5688,spf-archive/0367,SPF,9/27/14,USA,SC,Myrtle Beach,Myrtle Beach Classic
5689,spf-archive/0368,SPF,10/4/14,USA,AR,,Arkansas State Powerlifting and Bench Press
5690,spf-archive/0369,SPF,11/22/14,USA,TN,Cordova,South Of The Border Mini Pro/AM 2
5691,spf-archive/0370,SPF,9/13/14,USA,,,Own the Day
5692,spf-archive/0373,SPF,6/14/14,USA,KY,,Western Kentucky Powerlifting and Bench Press Championship
5693,spf-archive/0374,SPF,6/14/14,USA,KY,,Braggin Rights Push/Pull
5694,spf-archive/0375,SPF,6/21/14,USA,MO,Springfield,Midwest Fitcon
5695,spf-archive/0376,SPF,10/25/14,USA,VA,Norfolk,Brutes SPF Halloween Howl
5696,spf-archive/0377,SPF,5/4/14,USA,NJ,,Jersey Power Challenge
5697,spf-archive/0378,SPF,11/1/14,USA,KY,,Fall Festival
5698,spf-archive/0379,SPF,1/31/15,USA,AR,Russellville,Proving Ground Classic
5699,spf-archive/0381,SPF,12/13/14,USA,GA,Loganville,Body By George Mini Meet
5700,spf-archive/0382,SPF,5/3/14,USA,,,Summer Challenge
5701,spf-archive/0383,SPF,10/18/14,USA,,,Beards and Bows Powerlifting and Bench Press Championships
5702,spf-archive/0384,SPF,10/11/14,USA,AL,,Alabama State Powerlifting and Bench Press Championship
5703,spf-archive/0386,SPF,12/6/14,USA,TN,Murfreesboro,Mecca Of Murfreesboro Powerlifting And Bench Press Championship
5704,spf-archive/0387,SPF,9/27/14,USA,,,Rick Hussey Tribute Meet
5705,spf-archive/0388,SPF,12/13/14,USA,MS,,Mississippi State Powerlifting and Bench Press Championship
5706,spf-archive/0389,SPF,12/6/14,USA,,,Winter Challenge
5707,spf-archive/0390,SPF,2/21/15,USA,KY,Lexington,No Retreat No Surrender
5708,spf-archive/0391,SPF,2/7/15,USA,TN,,Tennessee State Powerlifting Championship
5709,spf-archive/0393,SPF,10/25/14,USA,IL,,Fall Bash
5710,spf-archive/0394,SPF,1/24/15,USA,AL,,North Alabama Classic
5711,spf-archive/0396,SPF,2/14/15,USA,VA,,Cupid's Classic Powerlifting Meet
5712,spf-archive/0397,SPF,6/13/15,USA,KY,Ashland,Braggin Rights
5713,spf-archive/0398,SPF,4/11/15,USA,KY,Princeton,Western Kentucky Powerlifting and Bench Press Championship
5714,spf-archive/0399,SPF,1/10/15,USA,KY,,Redemption
5715,spf-archive/0400,SPF,12/6/14,USA,NY,,Gaglione Strength Christmas Clash for Cash
5716,spf-archive/0401,SPF,4/25/15,USA,AR,Little Rock,Little Rock Classic
5717,spf-archive/0403,SPF,4/18/15,USA,KY,Berea,Battle of the Bluegrass
5718,spf-archive/0404,SPF,3/21/15,USA,TN,Gatlinburg,Ironman Classic 2015
5719,spf-archive/0405,SPF,4/18/15,USA,AR,Blytheville,Tri State 4
5720,spf-archive/0406,SPF,11/7/15,USA,CA,Dublin,Reebok Record Breakers
5721,spf-archive/0407,SPF,2/28/15,USA,SC,Myrtle Beach,Myrtle Beach Classic
5722,spf-archive/0408,SPF,8/22/15,USA,,,Battle of the States Pro/Am
5723,spf-archive/0410,SPF,4/11/15,USA,,,Women's Power Weekend
5724,spf-archive/0411,SPF,3/28/15,USA,IA,Waukee,22nd Street Barbell Powerlifting Pro/Am
5725,spf-archive/0412,SPF,4/4/15,USA,MS,Moss Point,State Line Full Powerlifting Meet
5726,spf-archive/0413,SPF,2/7/15,USA,MT,,Montana Powerlifting and Bench Press Championship
5727,spf-archive/0414,SPF,3/14/15,USA,NC,Newport,Luck of the Irish
5728,spf-archive/0415,SPF,1/10/15,USA,TX,Corpus Christi,Bar Benders on the Bay
5729,spf-archive/0417,SPF,3/21/15,USA,IL,Granite City,Raw Pro/Am At Tanks Gym
5730,spf-archive/0418,SPF,2/2/14,USA,,,CCPOA
5731,spf-archive/0419,SPF,5/16/15,USA,,,SPF Nationals
5732,spf-archive/0420,SPF,5/9/15,USA,,,Full Power Mania
5733,spf-archive/0421,SPF,3/29/15,USA,CA,Dublin,2015 March Madness Powerlifting Open
5734,spf-archive/0422,SPF,5/23/15,USA,VA,,Brutes SPF Sizzling Summer Powerlifting Meet
5735,spf-archive/0423,SPF,5/30/15,USA,AL,,Battle of the Bama
5736,spf-archive/0424,SPF,2/6/16,USA,TN,,Tennessee State Powerlifting Championship
5737,spf-archive/0425,SPF,5/16/15,USA,MO,Springfield,Kings and Queens of the Spring
5738,spf-archive/0426,SPF,6/6/15,USA,TN,Murfreesboro,Golds Gym Powerlifting Classic
5739,spf-archive/0427,SPF,9/5/15,USA,TN,Murfreesboro,Mecca of Murfreesboro Powerlifting and Bench Press Championship
5740,spf-archive/0429,SPF,10/10/15,USA,,,Mafia Mayhem
5741,spf-archive/0430,SPF,10/3/15,USA,AR,Russellville,Arkansas State Powerlifting And Bench Press
5742,spf-archive/0432,SPF,12/5/15,USA,OH,Cincinnati,North of the Border 5
5743,spf-archive/0433,SPF,6/13/15,USA,NC,Newport,Summer Steel
5744,spf-archive/0434,SPF,10/17/15,USA,KY,Princeton,TPS Classic
5745,spf-archive/0435,SPF,6/20/15,USA,,,Summer Pro/Am
5746,spf-archive/0436,SPF,8/29/15,USA,TN,Cleveland,The Grit House Classic
5747,spf-archive/0437,SPF,11/21/15,USA,AR,,South of the Border
5748,spf-archive/0438,SPF,10/31/15,USA,FL,South Daytona,Daytona Classic
5749,spf-archive/0439,SPF,8/8/15,USA,KY,Paducah,Own The Day
5750,spf-archive/0440,SPF,9/29/15,USA,NC,,North Carolina State Powerlifting Championship
5751,spf-archive/0441,SPF,6/27/15,USA,CA,Dublin,2015 SPF Summer Slam
5752,spf-archive/0442,SPF,12/12/15,USA,AR,Little Rock,Little Rock Classic II
5753,spf-archive/0445,SPF,1/23/16,USA,AR,Russellville,Proving Ground Classic
5754,spf-archive/0446,SPF,7/25/15,USA,IN,Brazil,Hoosier Powerlifting Classic
5755,spf-archive/0447,SPF,6/13/15,USA,AR,Russellville,Push/Pull In Hell
5756,spf-archive/0448,SPF,7/26/15,USA,,,New England Summer Showdown
5757,spf-archive/0449,SPF,7/25/15,USA,VA,,Iron Hot Melt Down
5758,spf-archive/0450,SPF,12/19/15,USA,GA,Loganville,Body By George Mini Meet
5759,spf-archive/0452,SPF,12/12/15,USA,TX,Austin,Merry Gainzmas Open
5760,spf-archive/0453,SPF,9/12/15,USA,,,Fall Championship
5761,spf-archive/0455,SPF,7/15/15,USA,TX,Corpus Christi,Battle of the Bay
5762,spf-archive/0457,SPF,11/28/15,USA,MS,Moss Point,Mississippi State Powerlifting Championship
5763,spf-archive/0458,SPF,10/10/15,USA,,,Lady Liberty Women's Pro/Am
5764,spf-archive/0459,SPF,10/31/15,USA,,,Halloween Howl
5765,spf-archive/0460,SPF,1/16/16,USA,,,No Retreat No Surrender
5766,spf-archive/0462,SPF,11/22/15,USA,,,New England Power Challenge
5767,spf-archive/0463,SPF,12/12/15,USA,PA,Allentown,Come Home For Christmas Classic
5768,spf-archive/0467,SPF,12/5/15,USA,TN,Cleveland,Gritmas Classic
5769,spf-archive/0468,SPF,12/5/15,USA,,,Winter Challenge
5770,spf-archive/0469,SPF,11/21/15,USA,MO,Springfield,2nd Annual Beards and Bows
5771,spf-archive/0471,SPF,2/13/16,USA,,,Heart of a Lion Powerlifting Meet
5772,spf-archive/0473,SPF,2/27/16,USA,FL,,Daytona Classic II
5773,spf-archive/0474,SPF,12/12/15,USA,TX,,Lone Star One Last Pull
5774,spf-archive/0475,SPF,3/12/16,USA,,,Ironman Classic and Raw Pro/Am
5775,spf-archive/0476,SPF,6/18/16,USA,TN,Gatlinburg,SPF Nationals
5776,spf-archive/0477,SPF,3/12/16,USA,IL,,Raw Pro/Am at Tanks Gym
5777,spf-archive/0478,SPF,5/21/16,USA,,,Mason/Dixon Spring Challenge
5778,spf-archive/0479,SPF,3/19/16,USA,IA,Des Moines,22nd St. Barbell
5779,spf-archive/0480,SPF,5/15/16,USA,,,Northeast Showdown
5780,spf-archive/0481,SPF,3/20/16,USA,,,Spring Fling Push-Pull
5781,spf-archive/0482,SPF,1/31/16,USA,,,Bill Tracey Jr. Deadlift Classic
5782,spf-archive/0484,SPF,4/2/16,USA,KY,Paducah,Own The Day
5783,spf-archive/0487,SPF,3/26/16,USA,AR,Little Rock,Little Rock Classic
5784,spf-archive/0490,SPF,1/23/16,USA,AL,,Alabama State Powerlifting and Bench Press Championship
5785,spf-archive/0493,SPF,4/30/16,USA,,,Missabama
5786,spf-archive/0497,SPF,6/11/16,USA,TX,Austin,Austin Simply Fit Open
5787,spf-archive/0499,SPF,2/6/16,USA,,,Evansville Powerlifting Classic
5788,spf-archive/0501,SPF,5/7/16,USA,,,Mayfest Classic
5789,spf-archive/0503,SPF,4/16/16,USA,CA,Sacramento,Women's Pro/Am
5790,spf-archive/0504,SPF,3/19/16,USA,NC,,St. Patty's Day Full Power and Push/Pull Championship
5791,spf-archive/0508,SPF,1/23/16,USA,,,Iron Wars
5792,spf-archive/0509,SPF,4/9/16,USA,SC,Myrtle Beach,Myrtle Beach Classic
5793,spf-archive/0511,SPF,4/16/16,USA,AR,,Arkansas Muscle Powerlifting Championship
5794,spf-archive/0512,SPF,5/28/16,USA,,,Spring Hill Classic
5795,spf-archive/0515,SPF,5/21/16,USA,,,4th Annual Warrior Classic
5796,spf-archive/0516,SPF,2/6/16,USA,,,Northeast Powerbowl III
5797,spf-archive/0518,SPF,2/27/16,USA,MO,,Missouri State
5798,spf-archive/0520,SPF,5/7/16,USA,,,Rhino Classic
5799,spf-archive/0530,SPF,3/20/16,USA,CA,Dublin,2016 CSA March Madness
5800,spf-archive/0535,SPF,3/12/16,USA,TX,Corpus Christi,Bar Benders on the Bay
5801,spf-archive/0537,SPF,6/11/16,USA,KY,,Western Kentucky Powerlifting and Bench Press Championship
5802,spf-archive/0545,SPF,5/14/16,USA,,,Madmax Classic Bench Press and Deadlift Championship
5803,spf-archive/0550,SPF,6/12/16,USA,CA,Dublin,2016 SPF Summer Slam
5804,thspa/2318,THSPA,1/6/16,USA,TX,Moody,Moody Quad Meet
5805,thspa/2319,THSPA,1/9/16,USA,TX,Lindale,Lindale Invitational
5806,thspa/2320,THSPA,1/9/16,USA,TX,Bowie,Jackrabbit Invitational Powerlifting Meet
5807,thspa/2321,THSPA,1/9/16,USA,TX,Geronimo Navarro,Navarro Panther Invitational
5808,thspa/2322,THSPA,1/9/16,USA,TX,Cameron,Yoe Classic 2016
5809,thspa/2324,THSPA,1/8/16,USA,TX,The Woodlands,TWHS Tri-Meet
5810,thspa/2325,THSPA,1/9/16,USA,TX,Donna North,Donna North Invitational Boys
5811,thspa/2326,THSPA,1/8/16,USA,TX,Rio Grande City,Rio Grande City Powerlifting Meet 2016
5812,thspa/2327,THSPA,1/9/16,USA,TX,Edgewood,Edgewood Invitational
5813,thspa/2328,THSPA,1/9/16,USA,TX,Skidmore,2016 Skidmore Powerlifting Meet Boys
5814,thspa/2330,THSPA,1/5/16,USA,TX,Bovina,Bovina Invitational
5815,thspa/2331,THSPA,1/9/16,USA,TX,Weimar,Weimar Wildcat Invitational
5816,thspa/2332,THSPA,1/9/16,USA,TX,Monahans,Sandhills Powerlifting Invitational
5817,thspa/2333,THSPA,1/9/16,USA,TX,Zapata,Zapata Hawks
5818,thspa/2334,THSPA,1/7/16,USA,TX,Hull-Daisetta,Hull-Daisetta Boys
5819,thspa/2335,THSPA,1/9/16,USA,TX,Dickinson,3rd Annual Dickinson Gator Meet
5820,thspa/2337,THSPA,1/9/16,USA,TX,Laredo,Martin High School Powerlifting Meet
5821,thspa/2339,THSPA,1/12/16,USA,TX,Boswell,Boswell Invitational Meet
5822,thspa/2341,THSPA,1/9/16,USA,TX,Carrizo Springs,Wildcat Invitational
5823,thspa/2342,THSPA,1/12/16,USA,TX,Brewer,Brewer High School Invitational
5824,thspa/2343,THSPA,1/11/16,USA,TX,Granbury,Granbury High Meet
5825,thspa/2344,THSPA,1/13/16,USA,TX,Eaton,Eaton Invitational
5826,thspa/2346,THSPA,1/14/16,USA,TX,Iowa Park,Iowa Park Invitational
5827,thspa/2347,THSPA,1/14/16,USA,TX,Bridge City,Bridge City Invitational Meet Boys
5828,thspa/2348,THSPA,1/14/16,USA,TX,Hull-Daisetta,Hardin Boys
5829,thspa/2350,THSPA,1/14/16,USA,TX,,GISD Tri Meet
5830,thspa/2351,THSPA,1/14/16,USA,TX,Burleson,Burleson Elk Invitational 2016
5831,thspa/2352,THSPA,1/14/16,USA,TX,Tyler,Tyler Lee Invitational
5832,thspa/2353,THSPA,1/14/16,USA,TX,Paschal,Paschal Powerlifting Meet
5833,thspa/2354,THSPA,1/14/16,USA,TX,Florence,2016 Florence Buffalo Powerlifting Invitiational
5834,thspa/2355,THSPA,1/13/16,USA,TX,Waco,Midway Invitational
5835,thspa/2356,THSPA,1/13/16,USA,TX,Big Spring,Big Spring Invitational 2016
5836,thspa/2357,THSPA,1/14/16,USA,TX,Slaton,Slaton Invitational 2016
5837,thspa/2358,THSPA,1/14/16,USA,TX,,TSS Invitation 2
5838,thspa/2359,THSPA,1/14/16,USA,TX,Porter,Eddie Lucio Powerlifting Classic 2016
5839,thspa/2360,THSPA,1/15/16,USA,TX,Needville,Needville High School 1-15
5840,thspa/2361,THSPA,1/14/16,USA,TX,Coldspring,Coldsprings Meet
5841,thspa/2362,THSPA,1/16/16,USA,TX,Chico,4th Annual Chico Invitational
5842,thspa/2363,THSPA,1/16/16,USA,TX,Madison,13th Annual Southside Classic
5843,thspa/2364,THSPA,1/14/16,USA,TX,,Veterans Tri-Meet
5844,thspa/2365,THSPA,1/16/16,USA,TX,Cigarroa,Toro Invitational
5845,thspa/2366,THSPA,1/16/16,USA,TX,,Academy Power Lifting Invitational
5846,thspa/2368,THSPA,1/16/16,USA,TX,Anna,Anna Invitational 2016
5847,thspa/2369,THSPA,1/16/16,USA,TX,Sunnyvale,SUNNYVALE INVITATIONAL
5848,thspa/2370,THSPA,1/16/16,USA,TX,Andrews,Andrews Invitational
5849,thspa/2371,THSPA,1/16/16,USA,TX,Bosqueville,Bosqueville Invitational
5850,thspa/2372,THSPA,1/16/16,USA,TX,Dublin,Dublin Invitational 2016
5851,thspa/2373,THSPA,1/16/16,USA,TX,San Diego,2016 San Diego Powerlifting Meet Boys
5852,thspa/2374,THSPA,1/16/16,USA,TX,Panhandle,1st Annual Panhandle Powerlifting Meet
5853,thspa/2375,THSPA,1/16/16,USA,TX,Giddings,Giddings Meet
5854,thspa/2376,THSPA,1/16/16,USA,TX,Plainview,Plainview Invitational
5855,thspa/2377,THSPA,1/16/16,USA,TX,Splendora,Splendora Powerlifting Meet
5856,thspa/2378,THSPA,1/16/16,USA,TX,Pearsall,Pearsall Metal Classic
5857,thspa/2379,THSPA,1/16/16,USA,TX,Poteet,Poteet Powerlifting Meet
5858,thspa/2380,THSPA,1/16/16,USA,TX,Kyle,Hays Rebel Meet
5859,thspa/2381,THSPA,1/16/16,USA,TX,Rice,Rice Bulldog Invitational
5860,thspa/2383,THSPA,1/16/16,USA,TX,Valley View,Valley View Meet
5861,thspa/2384,THSPA,1/16/16,USA,TX,Van,Van Invitational Meet
5862,thspa/2385,THSPA,1/12/16,USA,TX,Burnet,Burnet Power Lifting Meet
5863,thspa/2388,THSPA,1/15/16,USA,TX,West Brook,West Brook Quad
5864,thspa/2390,THSPA,1/20/16,USA,TX,McKinney,MISD Powerlifting Meet
5865,thspa/2391,THSPA,1/16/16,USA,TX,,Magnolia High School Meet
5866,thspa/2392,THSPA,1/21/16,USA,TX,Cleburne,Cleburne JV Boys Meet
5867,thspa/2393,THSPA,1/21/16,USA,TX,Hull-Daisetta,Deweyville Boys
5868,thspa/2394,THSPA,1/21/16,USA,TX,Cleveland,Cleveland Invitational
5869,thspa/2395,THSPA,1/21/16,USA,TX,Byron Nelson,Byron Nelson
5870,thspa/2396,THSPA,1/21/16,USA,TX,Berkner,Berkner Quad Meet
5871,thspa/2397,THSPA,1/21/16,USA,TX,Lampasas,Lampasas Badger Invitational Powerlifting
5872,thspa/2399,THSPA,1/21/16,USA,TX,Anahuac,Anahuac Meet 1
5873,thspa/2400,THSPA,1/23/16,USA,TX,Elkhart,Elkhart Invitational
5874,thspa/2401,THSPA,1/23/16,USA,TX,Bridgeport,Bridgeport Invitational
5875,thspa/2402,THSPA,1/23/16,USA,TX,,Moody Boys Powerlifting Invitational
5876,thspa/2403,THSPA,1/23/16,USA,TX,Smithville,Smithville Powerlifting Champions
5877,thspa/2404,THSPA,1/23/16,USA,TX,Princeton,2016 Princeton Panther Invitational
5878,thspa/2405,THSPA,1/23/16,USA,TX,Sulphur Springs,Sulphur Springs ISD
5879,thspa/2406,THSPA,1/23/16,USA,TX,,Abilene High Invitational
5880,thspa/2408,THSPA,1/23/16,USA,TX,La Joya,La Joya Powerlifting Invitational 2016
5881,thspa/2409,THSPA,1/23/16,USA,TX,Laredo United South,USHS Panther Power Invitational
5882,thspa/2410,THSPA,1/23/16,USA,TX,Alice,2016 Alice Powerlifting Meet-Boys
5883,thspa/2411,THSPA,1/23/16,USA,TX,Georgetown,Georgetown
5884,thspa/2412,THSPA,1/23/16,USA,TX,Bryan,Brazos Valley Invitational
5885,thspa/2415,THSPA,1/23/16,USA,TX,Taylor,Taylor Top Flight
5886,thspa/2416,THSPA,1/23/16,USA,TX,Santo,Santo Boys Invitational 2016
5887,thspa/2417,THSPA,1/23/16,USA,TX,Weslaco East,Weslaco East Invitational
5888,thspa/2418,THSPA,1/23/16,USA,TX,Alvin,2nd Annual Yellowjacket Powerlifting Classic
5889,thspa/2419,THSPA,1/23/16,USA,TX,Abernathy,Antelope Invitational
5890,thspa/2420,THSPA,1/23/16,USA,TX,Childress,Childress Powerlifting Meet
5891,thspa/2421,THSPA,1/23/16,USA,TX,Mertzon,Irion County Invitational
5892,thspa/2422,THSPA,1/23/16,USA,TX,Perryton,Perryton Invitational Meet
5893,thspa/2423,THSPA,1/23/16,USA,TX,Holy Cross,Holy Cross Invitational
5894,thspa/2424,THSPA,1/23/16,USA,TX,Lake Belton,Belton Invitational 2016
5895,thspa/2425,THSPA,1/23/16,USA,TX,Vanderbilt,Industrial Powerlifting Meet
5896,thspa/2426,THSPA,1/21/16,USA,TX,Buna,Buna Powerlifting Meet
5897,thspa/2427,THSPA,1/23/16,USA,TX,Mildred,Mildred Invitational
5898,thspa/2429,THSPA,1/23/16,USA,TX,Colorado City,C-City Invitational
5899,thspa/2430,THSPA,1/21/16,USA,TX,West Orange-Stark,West Orange-Stark Meet
5900,thspa/2431,THSPA,1/23/16,USA,TX,Carrizo Springs,Wildcat Invitational 2
5901,thspa/2432,THSPA,1/23/16,USA,TX,Oak Ridge,Oak Ridge High School
5902,thspa/2433,THSPA,1/23/16,USA,TX,Sam Rayburn,Pasadena ISD 1st Annual Invitational
5903,thspa/2434,THSPA,1/25/16,USA,TX,Hallsville,Hallsville Powerlifting Meet
5904,thspa/2435,THSPA,1/26/16,USA,TX,Mansfield,Mansfield High Boys Invitational
5905,thspa/2436,THSPA,1/23/16,USA,TX,Liberty City,Sabine Bo Bates Invitational
5906,thspa/2437,THSPA,1/26/16,USA,TX,Azle,Azle Invitational 2016
5907,thspa/2438,THSPA,1/23/16,USA,TX,Brownsville,4th Annual Viking Invitational
5908,thspa/2439,THSPA,1/26/16,USA,TX,Lubbock,Lubbock-Cooper High School Powerlifting Meet
5909,thspa/2441,THSPA,1/21/16,USA,TX,Lovejoy,Lovejoy Invitational
5910,thspa/2442,THSPA,1/28/16,USA,TX,Springtown,Springtown Meet
5911,thspa/2443,THSPA,1/28/16,USA,TX,Burleson,Centennial Spartan Invitational
5912,thspa/2444,THSPA,1/28/16,USA,TX,Decatur,Decatur Invitational
5913,thspa/2445,THSPA,1/28/16,USA,TX,Western Hills,Western Hills Tri Meet
5914,thspa/2446,THSPA,1/28/16,USA,TX,Madisonville,Madisonville Invitational
5915,thspa/2447,THSPA,1/28/16,USA,TX,Madisonville,Madisonville Invitational
5916,thspa/2448,THSPA,1/28/16,USA,TX,Huntington,Huntington Red Devil Invitational
5917,thspa/2450,THSPA,1/27/16,USA,TX,Timber Creek,Timber Creek Meet
5918,thspa/2451,THSPA,1/28/16,USA,TX,Creekview,Creekview Invitational
5919,thspa/2452,THSPA,1/28/16,USA,TX,Holland,Holland Invitational
5920,thspa/2453,THSPA,1/28/16,USA,TX,Anahuac,Anahuac Meet 2
5921,thspa/2454,THSPA,1/28/16,USA,TX,Needville,Needville High School 1-28
5922,thspa/2455,THSPA,1/28/16,USA,TX,Vidor,Vidor Invitational
5923,thspa/2456,THSPA,1/28/16,USA,TX,Port Neches-Groves,PNG Powerlifting Meet
5924,thspa/2457,THSPA,1/30/16,USA,TX,Malakoff,Malakoff Invitational
5925,thspa/2458,THSPA,1/30/16,USA,TX,Jacksboro,Jacksboro Invitational
5926,thspa/2459,THSPA,1/30/16,USA,TX,Perrin,Perrin Meet
5927,thspa/2460,THSPA,1/30/16,USA,TX,Whitesboro,Whitesboro Boys Powerlifting Invitational
5928,thspa/2461,THSPA,1/30/16,USA,TX,Crandall,Crandall HS Ivitational
5929,thspa/2463,THSPA,1/30/16,USA,TX,Seminole,Seminole Invitational
5930,thspa/2464,THSPA,1/29/16,USA,TX,Abilene,Cougar Invitational
5931,thspa/2469,THSPA,1/30/16,USA,TX,,J. W. Nixon High School Powerlifting Championships
5932,thspa/2470,THSPA,1/30/16,USA,TX,,J. W. Nixon Powerlifting Championships
5933,thspa/2471,THSPA,1/30/16,USA,TX,Brownsville,Brownsville Lopez Invitational Boys
5934,thspa/2472,THSPA,1/30/16,USA,TX,Sharyland,Sharyland Powerlifting Meet 2016
5935,thspa/2473,THSPA,1/28/16,USA,TX,,TSS Invitational 4
5936,thspa/2474,THSPA,1/30/16,USA,TX,,Copperas Cove Invitational
5937,thspa/2475,THSPA,1/29/16,USA,TX,Kyle,Lehman Lobo Invitational
5938,thspa/2476,THSPA,1/30/16,USA,TX,Lone Oak,Lone Oak High School
5939,thspa/2477,THSPA,1/30/16,USA,TX,Comanche,Comanche Invitational
5940,thspa/2482,THSPA,1/30/16,USA,TX,Paris,North Lamar
5941,thspa/2484,THSPA,1/30/16,USA,TX,,Montgomery Invitational
5942,thspa/2485,THSPA,1/30/16,USA,TX,Milby,Milby Powerlifting Tournament
5943,thspa/2486,THSPA,1/30/16,USA,TX,Dimmitt,Bobcat Invitational
5944,thspa/2487,THSPA,1/28/16,USA,TX,Brownfield,Brownfield Invitational
5945,thspa/2488,THSPA,1/30/16,USA,TX,Coahoma,Coahoma Invitational
5946,thspa/2489,THSPA,1/30/16,USA,TX,,Crane High School Invitational
5947,thspa/2491,THSPA,1/30/16,USA,TX,Highland Park,Highland Park Amarillo Classic
5948,thspa/2492,THSPA,1/28/16,USA,TX,Woodville,Woodville Powerlifting Meet
5949,thspa/2493,THSPA,1/30/16,USA,TX,Lago Vista,Lago Vista Invitational
5950,thspa/2494,THSPA,1/28/16,USA,TX,Saginaw,Rough Rider Invitational
5951,thspa/2495,THSPA,1/30/16,USA,TX,West Oso,Bears Loaded
5952,thspa/2496,THSPA,1/30/16,USA,TX,North Forney,North Forney Invitational
5953,thspa/2497,THSPA,1/30/16,USA,TX,Snyder,2016 Snyder Invitational
5954,thspa/2498,THSPA,1/28/16,USA,TX,Marshall,Marshall Maverick Powerlifting Meet
5955,thspa/2499,THSPA,1/29/16,USA,TX,Elgin,Elgin Wildcat Invitational
5956,thspa/2500,THSPA,1/30/16,USA,TX,Arlington,Oakridge Iron Championships
5957,thspa/2501,THSPA,1/30/16,USA,TX,,Rains Invitational
5958,thspa/2502,THSPA,1/30/16,USA,TX,Yorktown,Yorktown Invitational
5959,thspa/2503,THSPA,2/4/16,USA,TX,Hull-Daisetta,West Hardin
5960,thspa/2504,THSPA,2/4/16,USA,TX,,Panther Invitational
5961,thspa/2505,THSPA,1/26/16,USA,TX,,Liberty League Meet
5962,thspa/2506,THSPA,2/4/16,USA,TX,Brownsville,Brownsville Pace Tri-Meet Boys Division
5963,thspa/2507,THSPA,2/4/16,USA,TX,Mansfield Summit,Mansfield Summit Boys Invitational
5964,thspa/2508,THSPA,2/4/16,USA,TX,Winnsboro,Winnsboro High School Boys
5965,thspa/2509,THSPA,2/3/16,USA,TX,Fossil Ridge,Fossil Ridge Meet
5966,thspa/2510,THSPA,2/4/16,USA,TX,Kirbyville,Kirbyville High School
5967,thspa/2511,THSPA,2/4/16,USA,TX,Fairfield,Darrell Piske Memorial
5968,thspa/2512,THSPA,2/3/16,USA,TX,Warren,Warren Powerlifting Meet
